cust_id,age,Gender,Usage Frequency,Support Calls,type_plan,arrival_year,arrival_month,arrival_date,market_segment_type,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,Total Spend,no_of_special_requests,booking_status
INN19357,43,Female,17,3,Standard,2024,4,8,Offline,0,0,235,0,Not_Canceled
INN27963,46,Female,30,3,Standard,2023,10,4,Offline,0,0,190,0,Not_Canceled
INN23256,57,Male,1,3,Basic,2024,6,27,Online,0,0,278,1,Not_Canceled
INN14212,55,Male,26,7,Standard,2024,4,15,Online,0,0,318,0,Canceled
INN04770,28,Female,24,3,Premium,2023,9,18,Offline,0,0,907,0,Not_Canceled
INN26401,37,Female,5,3,Premium,2024,10,13,Offline,0,0,549,0,Not_Canceled
INN04174,18,Male,4,1,Basic,2024,10,15,Online,0,0,807,1,Canceled
INN18920,56,Female,26,2,Standard,2023,10,8,Online,0,0,456,0,Canceled
INN24619,49,Male,4,4,Standard,2024,12,29,Offline,0,0,698,1,Not_Canceled
INN04947,32,Female,21,4,Basic,2024,10,5,Online,0,0,590,0,Canceled
INN06034,38,Male,18,2,Basic,2024,10,1,Online,0,0,567,0,Canceled
INN07620,21,Female,15,6,Premium,2024,9,29,Online,0,0,105,2,Canceled
INN19556,43,Female,3,4,Standard,2024,11,4,Offline,0,0,288,0,Canceled
INN09690,30,Female,18,10,Standard,2024,10,8,Online,0,0,704,0,Not_Canceled
INN35230,29,Female,26,8,Standard,2024,10,5,Offline,0,0,739,0,Canceled
INN26733,34,Male,8,1,Basic,2023,9,7,Online,0,0,617,0,Not_Canceled
INN00175,18,Male,2,4,Standard,2024,11,5,Online,0,0,228,1,Canceled
INN18288,46,Male,21,4,Standard,2023,10,9,Offline,0,0,337,0,Not_Canceled
INN25676,43,Female,21,6,Basic,2024,3,10,Online,0,0,569,0,Canceled
INN01539,53,Female,17,1,Basic,2024,6,23,Online,0,0,948,0,Canceled
INN01364,58,Male,28,4,Premium,2024,12,2,Online,0,0,886,2,Not_Canceled
INN21645,47,Male,24,4,Basic,2024,7,18,Online,0,0,196,1,Not_Canceled
INN18505,54,Male,1,5,Basic,2024,10,15,Online,0,0,256,2,Not_Canceled
INN18909,54,Male,24,1,Premium,2024,3,2,Corporate,0,0,328,0,Not_Canceled
INN00681,41,Male,22,10,Basic,2024,6,12,Online,0,0,673,0,Not_Canceled
INN13051,57,Male,25,8,Basic,2024,5,17,Online,0,0,595,1,Not_Canceled
INN34257,46,Male,3,7,Basic,2023,10,19,Offline,0,0,216,0,Not_Canceled
INN32935,63,Male,12,2,Standard,2024,10,12,Offline,0,0,594,0,Canceled
INN13690,24,Female,5,10,Premium,2024,8,31,Online,0,0,810,0,Canceled
INN00407,57,Male,20,7,Standard,2024,6,18,Online,0,0,427,1,Not_Canceled
INN25583,43,Female,5,9,Standard,2024,6,27,Online,0,0,800,0,Canceled
INN19457,26,Male,13,9,Basic,2024,7,19,Online,0,0,656,0,Canceled
INN23750,62,Female,17,7,Basic,2024,9,13,Offline,0,0,600,1,Canceled
INN01915,45,Female,20,8,Premium,2024,11,4,Online,0,0,436,0,Canceled
INN07264,54,Female,26,5,Standard,2024,2,19,Corporate,0,0,725,0,Not_Canceled
INN20239,52,Male,16,9,Basic,2024,1,23,Offline,0,0,270,0,Not_Canceled
INN20584,21,Male,19,8,Premium,2024,10,16,Offline,0,0,108,0,Not_Canceled
INN29784,27,Male,30,6,Standard,2024,10,31,Online,0,0,726,1,Not_Canceled
INN29567,44,Female,7,8,Standard,2024,11,4,Offline,0,0,328,0,Canceled
INN10729,37,Female,12,10,Basic,2024,9,28,Online,0,0,102,0,Canceled
INN12068,63,Female,6,5,Premium,2024,2,16,Offline,0,0,745,0,Not_Canceled
INN02611,54,Male,19,8,Basic,2024,10,18,Online,0,0,856,2,Canceled
INN33815,60,Male,6,10,Standard,2024,6,28,Online,0,0,715,2,Not_Canceled
INN31846,36,Male,21,3,Basic,2024,9,19,Online,0,0,512,1,Not_Canceled
INN11109,47,Female,30,9,Basic,2024,4,17,Online,0,0,245,0,Canceled
INN11157,41,Female,4,5,Standard,2024,8,6,Online,0,0,512,1,Not_Canceled
INN32921,62,Male,23,5,Standard,2024,7,14,Online,0,0,293,0,Canceled
INN13423,39,Male,29,5,Basic,2023,8,1,Offline,0,0,114,0,Canceled
INN22964,22,Female,12,8,Basic,2024,3,15,Complementary,0,1,418,0,Not_Canceled
INN22064,53,Female,5,3,Basic,2024,3,4,Offline,0,0,406,0,Not_Canceled
INN28484,58,Female,22,5,Basic,2024,5,5,Online,0,0,289,1,Not_Canceled
INN02833,41,Male,25,6,Premium,2024,6,9,Offline,0,0,178,0,Not_Canceled
INN27129,58,Male,14,2,Standard,2024,5,27,Offline,0,0,385,0,Not_Canceled
INN33241,23,Female,17,8,Premium,2023,10,3,Online,0,0,309,2,Not_Canceled
INN03552,48,Female,5,1,Standard,2024,5,25,Online,0,0,860,0,Not_Canceled
INN33856,19,Male,15,3,Basic,2023,9,18,Offline,0,0,631,0,Not_Canceled
INN34920,21,Male,2,2,Standard,2024,2,13,Online,0,0,363,1,Not_Canceled
INN12542,49,Male,4,2,Standard,2024,4,12,Online,0,0,796,1,Not_Canceled
INN31487,58,Male,6,0,Standard,2024,2,6,Online,0,0,934,1,Not_Canceled
INN30882,48,Female,5,7,Basic,2023,12,28,Online,0,0,631,0,Not_Canceled
INN03274,18,Male,6,8,Standard,2024,4,7,Online,0,0,366,0,Not_Canceled
INN10015,51,Female,20,6,Standard,2024,7,4,Complementary,0,0,976,0,Not_Canceled
INN15089,33,Female,10,1,Premium,2024,10,28,Online,0,0,655,1,Canceled
INN18376,54,Male,22,2,Standard,2024,6,17,Offline,0,0,779,0,Not_Canceled
INN35391,47,Male,30,9,Standard,2024,10,29,Online,0,0,392,1,Canceled
INN24886,29,Female,15,7,Premium,2024,10,29,Online,0,3,984,1,Not_Canceled
INN28885,54,Female,30,5,Basic,2024,6,8,Offline,0,0,983,0,Not_Canceled
INN05142,58,Male,21,10,Premium,2024,11,27,Online,0,0,147,0,Canceled
INN27128,28,Female,10,7,Standard,2023,12,27,Online,0,0,629,1,Not_Canceled
INN20196,56,Female,14,4,Basic,2024,5,21,Offline,0,0,738,0,Not_Canceled
INN30582,28,Male,5,7,Basic,2024,11,8,Online,0,0,584,0,Not_Canceled
INN35095,30,Male,9,1,Premium,2024,8,28,Online,0,0,311,0,Canceled
INN20976,59,Male,28,6,Standard,2024,9,8,Online,0,0,129,1,Canceled
INN23737,39,Female,25,1,Standard,2024,5,8,Online,0,0,878,2,Not_Canceled
INN16590,48,Male,27,0,Standard,2024,10,30,Online,0,0,848,1,Not_Canceled
INN30107,61,Female,26,1,Basic,2024,6,8,Online,0,0,722,0,Canceled
INN25712,51,Female,13,3,Premium,2024,8,1,Online,0,0,265,1,Not_Canceled
INN23065,34,Female,5,6,Standard,2024,4,6,Offline,0,0,440,0,Canceled
INN13157,46,Female,1,7,Premium,2024,4,4,Online,0,0,518,1,Canceled
INN33467,53,Female,16,1,Premium,2023,10,2,Online,0,0,664,0,Canceled
INN22413,31,Male,11,3,Standard,2024,11,25,Online,0,0,668,1,Canceled
INN26565,43,Male,7,2,Premium,2023,12,1,Corporate,0,0,267,0,Not_Canceled
INN19625,40,Female,2,10,Basic,2024,6,14,Online,0,0,586,0,Canceled
INN36096,38,Male,27,3,Standard,2024,6,30,Online,0,0,788,1,Not_Canceled
INN20467,61,Female,21,4,Standard,2024,12,8,Online,0,0,482,1,Not_Canceled
INN19494,20,Male,1,2,Standard,2023,9,17,Offline,0,0,610,0,Not_Canceled
INN12252,57,Male,2,9,Basic,2024,9,15,Offline,0,0,167,0,Canceled
INN10180,29,Female,14,2,Basic,2024,5,2,Online,0,0,355,1,Not_Canceled
INN22319,60,Male,19,10,Basic,2024,9,14,Online,0,0,256,1,Canceled
INN35364,48,Male,8,7,Premium,2024,6,18,Online,0,0,746,2,Canceled
INN11581,63,Female,21,8,Standard,2024,12,14,Online,0,0,310,1,Not_Canceled
INN19541,27,Female,14,2,Basic,2024,6,2,Offline,0,0,637,0,Not_Canceled
INN22919,21,Male,11,1,Standard,2024,5,15,Online,0,0,244,1,Not_Canceled
INN14902,37,Male,28,4,Premium,2024,10,29,Online,0,0,412,1,Not_Canceled
INN25276,35,Female,24,9,Basic,2024,1,15,Online,0,0,917,0,Not_Canceled
INN03833,52,Female,30,7,Basic,2024,12,2,Corporate,0,0,960,0,Not_Canceled
INN32253,54,Female,8,9,Basic,2024,3,24,Online,0,0,292,1,Canceled
INN35924,50,Female,26,1,Standard,2024,7,31,Online,0,0,666,2,Canceled
INN23156,31,Male,25,6,Standard,2023,10,18,Offline,0,0,922,0,Not_Canceled
INN07416,30,Male,5,8,Standard,2024,5,8,Online,0,0,312,0,Not_Canceled
INN06615,52,Female,13,6,Premium,2024,3,11,Offline,0,0,843,1,Not_Canceled
INN27057,56,Female,10,4,Standard,2024,11,28,Corporate,0,0,655,0,Canceled
INN16674,39,Female,18,2,Basic,2024,5,13,Online,0,0,120,2,Not_Canceled
INN19460,23,Female,11,4,Basic,2024,10,9,Offline,0,0,980,0,Not_Canceled
INN12266,39,Male,25,8,Premium,2024,4,3,Offline,0,0,656,1,Not_Canceled
INN10776,52,Male,9,4,Standard,2024,5,2,Online,0,0,251,0,Canceled
INN19992,25,Female,5,9,Premium,2024,6,12,Offline,0,0,578,0,Canceled
INN15524,50,Female,8,7,Premium,2024,2,21,Offline,0,0,671,1,Not_Canceled
INN30909,57,Male,26,5,Standard,2024,6,16,Online,0,0,124,0,Canceled
INN14271,51,Male,28,4,Premium,2024,8,24,Online,0,0,562,0,Canceled
INN25967,61,Female,5,7,Basic,2024,4,6,Offline,0,0,677,0,Canceled
INN15043,26,Female,27,8,Basic,2024,12,19,Corporate,0,0,879,0,Not_Canceled
INN16655,61,Male,13,7,Standard,2024,6,7,Offline,0,0,524,0,Canceled
INN31556,18,Female,26,0,Standard,2024,3,30,Online,0,0,578,1,Not_Canceled
INN20955,23,Female,11,7,Premium,2024,9,15,Online,0,0,637,2,Not_Canceled
INN28153,29,Female,3,1,Standard,2024,12,30,Online,0,0,643,1,Canceled
INN13870,53,Male,12,6,Premium,2024,11,7,Online,0,0,871,1,Not_Canceled
INN16999,21,Male,25,2,Standard,2024,5,22,Online,0,0,105,0,Canceled
INN28784,40,Male,10,1,Basic,2024,5,19,Corporate,0,0,994,0,Canceled
INN27795,55,Male,23,5,Premium,2024,10,10,Offline,0,0,297,0,Canceled
INN20701,39,Male,29,5,Basic,2024,10,17,Online,0,0,586,0,Canceled
INN08276,42,Male,14,2,Standard,2024,10,9,Online,0,0,997,2,Canceled
INN09066,44,Male,27,0,Basic,2024,7,30,Online,0,0,534,1,Canceled
INN02180,65,Female,5,7,Standard,2024,7,27,Offline,0,0,258,1,Not_Canceled
INN04558,23,Male,7,6,Standard,2023,9,18,Offline,0,0,919,0,Not_Canceled
INN07813,19,Male,8,7,Premium,2024,10,10,Online,0,0,723,2,Canceled
INN23855,62,Female,29,2,Premium,2024,11,14,Online,0,0,180,1,Not_Canceled
INN14535,38,Female,27,10,Basic,2024,10,20,Online,0,0,437,3,Not_Canceled
INN01133,42,Female,25,5,Standard,2023,7,1,Online,0,0,563,0,Canceled
INN10522,24,Female,25,8,Premium,2024,10,13,Offline,0,0,562,0,Not_Canceled
INN22627,24,Female,11,0,Standard,2024,8,5,Online,0,0,598,1,Canceled
INN02872,45,Female,23,2,Premium,2024,11,1,Online,0,0,448,0,Canceled
INN12997,42,Male,24,6,Standard,2024,9,30,Corporate,0,0,337,0,Not_Canceled
INN19165,45,Male,7,3,Premium,2024,5,3,Offline,0,0,735,1,Not_Canceled
INN26537,63,Female,15,0,Basic,2023,9,18,Online,0,0,692,1,Not_Canceled
INN21905,61,Female,29,6,Standard,2024,8,20,Online,0,0,171,1,Not_Canceled
INN25793,25,Female,27,4,Basic,2024,5,13,Online,0,0,505,1,Not_Canceled
INN33751,35,Female,16,9,Basic,2024,6,24,Offline,0,0,292,0,Not_Canceled
INN09257,61,Male,14,9,Basic,2024,7,23,Offline,0,0,352,0,Not_Canceled
INN12603,56,Female,9,6,Standard,2023,10,9,Offline,0,0,368,0,Not_Canceled
INN29962,43,Male,9,9,Basic,2024,10,13,Offline,0,0,437,0,Not_Canceled
INN32599,51,Female,6,3,Standard,2024,7,30,Offline,0,0,553,1,Canceled
INN30100,18,Male,21,5,Premium,2023,12,8,Offline,0,0,726,0,Not_Canceled
INN24730,61,Female,26,0,Premium,2023,12,8,Corporate,0,0,643,0,Not_Canceled
INN15418,33,Male,4,7,Basic,2024,6,24,Offline,0,0,623,0,Not_Canceled
INN01106,46,Female,5,6,Premium,2023,9,2,Corporate,0,0,525,0,Not_Canceled
INN17077,44,Female,17,9,Basic,2023,8,10,Online,0,0,192,0,Canceled
INN10196,56,Female,9,3,Basic,2023,11,27,Offline,0,0,860,0,Not_Canceled
INN04957,25,Female,30,1,Standard,2024,9,10,Offline,0,0,801,1,Not_Canceled
INN19150,53,Female,19,5,Basic,2024,11,10,Online,0,1,808,1,Not_Canceled
INN20314,30,Male,2,10,Standard,2023,11,17,Corporate,0,0,898,0,Not_Canceled
INN20059,46,Female,18,10,Basic,2024,3,5,Online,0,0,871,0,Canceled
INN03697,41,Male,13,1,Standard,2024,3,23,Online,0,0,927,1,Not_Canceled
INN33342,52,Male,17,2,Standard,2023,9,30,Offline,0,0,750,0,Not_Canceled
INN34581,24,Female,27,6,Standard,2024,4,7,Corporate,0,0,911,0,Not_Canceled
INN20209,55,Male,26,0,Basic,2024,3,13,Corporate,0,1,798,0,Not_Canceled
INN27229,59,Female,6,8,Standard,2024,10,13,Offline,0,0,102,0,Not_Canceled
INN20128,34,Male,18,10,Standard,2024,8,28,Online,0,0,327,2,Not_Canceled
INN02177,24,Female,3,7,Basic,2024,4,4,Online,0,0,383,1,Not_Canceled
INN25243,60,Male,6,4,Standard,2024,7,12,Online,0,0,513,0,Not_Canceled
INN19703,50,Female,6,2,Basic,2024,7,26,Online,0,0,542,1,Not_Canceled
INN23817,38,Female,25,3,Standard,2024,8,1,Offline,0,0,972,0,Not_Canceled
INN02788,60,Male,2,0,Basic,2023,10,19,Corporate,0,0,350,0,Not_Canceled
INN12298,52,Female,17,8,Standard,2024,5,7,Online,0,0,716,0,Canceled
INN01197,18,Male,17,2,Standard,2024,7,18,Online,0,0,935,0,Not_Canceled
INN18061,63,Female,5,6,Standard,2024,7,8,Online,0,0,761,1,Canceled
INN20332,24,Female,25,4,Basic,2024,9,16,Online,0,0,482,2,Not_Canceled
INN15515,33,Male,27,7,Standard,2024,3,5,Online,0,0,699,0,Canceled
INN35964,22,Female,28,2,Standard,2024,3,14,Online,0,0,490,1,Not_Canceled
INN34319,31,Male,11,0,Basic,2024,6,6,Offline,0,0,368,0,Not_Canceled
INN05723,42,Male,1,7,Basic,2024,6,19,Online,0,0,120,0,Canceled
INN09136,31,Female,10,0,Premium,2024,6,23,Online,0,0,507,1,Not_Canceled
INN35869,20,Male,22,1,Basic,2023,9,18,Offline,0,0,197,0,Not_Canceled
INN18754,45,Male,12,4,Basic,2024,3,5,Online,0,0,616,1,Not_Canceled
INN04968,29,Male,13,1,Basic,2024,9,5,Online,0,0,878,1,Not_Canceled
INN18602,35,Female,27,9,Basic,2024,9,22,Online,0,0,905,0,Canceled
INN24533,21,Female,29,0,Premium,2023,7,1,Offline,0,0,690,0,Canceled
INN19711,32,Male,30,1,Standard,2024,10,7,Corporate,0,0,379,1,Not_Canceled
INN15516,23,Female,8,10,Premium,2024,11,25,Online,0,0,362,0,Canceled
INN03584,50,Male,15,3,Premium,2024,7,21,Corporate,0,0,332,0,Not_Canceled
INN36083,51,Male,23,9,Basic,2024,3,21,Online,0,0,427,1,Not_Canceled
INN18021,25,Female,6,10,Basic,2024,4,29,Online,0,0,685,0,Canceled
INN22602,27,Female,18,6,Premium,2023,9,9,Corporate,0,0,586,0,Not_Canceled
INN18853,57,Female,19,1,Premium,2024,4,4,Offline,0,0,714,0,Not_Canceled
INN12425,56,Male,19,0,Standard,2023,10,4,Online,0,0,252,1,Not_Canceled
INN27692,29,Male,20,8,Premium,2024,4,6,Offline,0,0,730,0,Canceled
INN22358,33,Male,28,5,Basic,2024,6,9,Online,0,0,813,0,Canceled
INN28248,22,Male,17,2,Basic,2024,6,14,Online,0,0,866,1,Not_Canceled
INN31313,64,Male,12,2,Basic,2024,2,8,Online,0,0,761,1,Not_Canceled
INN21543,51,Female,23,2,Premium,2024,11,30,Online,0,0,261,3,Not_Canceled
INN23361,27,Female,24,8,Standard,2024,1,29,Online,0,0,149,0,Not_Canceled
INN10212,63,Male,17,3,Basic,2024,3,10,Online,0,0,976,1,Canceled
INN10718,33,Female,14,6,Standard,2024,10,25,Online,0,0,882,1,Not_Canceled
INN08200,56,Female,2,3,Basic,2024,1,19,Offline,0,0,368,0,Not_Canceled
INN18794,39,Male,29,1,Basic,2024,11,10,Corporate,0,5,707,1,Not_Canceled
INN19597,26,Male,14,3,Premium,2023,9,30,Online,0,0,289,0,Not_Canceled
INN34934,58,Male,29,7,Standard,2023,9,20,Online,0,0,631,0,Not_Canceled
INN05367,46,Male,20,1,Basic,2024,8,22,Online,0,0,273,0,Canceled
INN02896,37,Male,14,6,Basic,2024,5,19,Offline,0,0,347,1,Not_Canceled
INN24821,31,Male,23,10,Premium,2024,7,19,Online,0,0,598,0,Canceled
INN14123,48,Male,14,0,Standard,2023,10,25,Corporate,0,0,617,0,Not_Canceled
INN29291,20,Male,27,2,Standard,2024,11,14,Online,0,0,463,1,Canceled
INN28002,18,Male,25,8,Standard,2024,10,12,Offline,0,0,324,0,Canceled
INN03643,56,Male,23,1,Premium,2024,7,8,Online,0,0,562,2,Not_Canceled
INN33657,36,Female,17,5,Basic,2023,10,2,Offline,0,0,367,0,Not_Canceled
INN34761,30,Female,12,5,Premium,2023,10,5,Online,0,0,765,0,Not_Canceled
INN30874,50,Male,23,8,Standard,2023,9,14,Online,0,0,867,4,Not_Canceled
INN31031,39,Male,5,1,Basic,2023,11,4,Online,0,0,945,0,Not_Canceled
INN21643,24,Female,24,7,Standard,2023,11,20,Offline,0,0,490,0,Not_Canceled
INN05452,25,Male,20,5,Basic,2023,12,30,Online,0,0,988,1,Not_Canceled
INN23545,57,Male,21,5,Standard,2024,9,24,Online,0,0,651,2,Canceled
INN10686,63,Female,28,3,Basic,2024,9,30,Online,0,0,260,2,Not_Canceled
INN15450,32,Female,5,9,Premium,2024,7,8,Corporate,2,4,223,0,Not_Canceled
INN07867,35,Female,29,0,Premium,2024,9,13,Offline,0,0,986,1,Canceled
INN30528,28,Female,7,3,Premium,2024,7,17,Online,0,0,499,1,Not_Canceled
INN31280,19,Female,21,4,Standard,2024,8,1,Online,0,0,823,1,Not_Canceled
INN36216,25,Male,8,0,Basic,2023,10,15,Online,0,0,500,1,Canceled
INN12868,35,Female,17,5,Premium,2023,8,13,Online,0,0,278,2,Not_Canceled
INN28329,57,Female,18,10,Standard,2023,10,21,Online,0,0,293,2,Not_Canceled
INN13980,55,Female,1,1,Basic,2024,1,5,Offline,0,0,143,0,Not_Canceled
INN26957,22,Male,10,7,Premium,2024,6,2,Online,0,0,254,1,Not_Canceled
INN06475,44,Male,21,10,Standard,2024,4,12,Online,0,0,480,0,Canceled
INN28400,33,Male,16,10,Standard,2024,2,12,Offline,0,0,543,0,Not_Canceled
INN24273,19,Male,5,9,Premium,2023,10,7,Online,0,0,781,2,Not_Canceled
INN27809,20,Female,7,9,Standard,2024,3,25,Online,0,0,666,0,Not_Canceled
INN08812,54,Female,6,4,Standard,2024,9,2,Online,0,0,639,1,Canceled
INN27883,59,Female,27,6,Premium,2024,10,16,Online,0,0,391,0,Canceled
INN00493,29,Female,16,10,Premium,2024,4,30,Online,0,0,464,0,Not_Canceled
INN11692,61,Female,20,9,Premium,2024,7,26,Online,0,0,703,0,Canceled
INN01117,50,Male,30,1,Premium,2024,9,26,Online,0,0,631,0,Canceled
INN30723,60,Male,6,10,Standard,2023,9,7,Online,0,0,162,1,Not_Canceled
INN01758,27,Female,13,3,Standard,2024,5,25,Online,0,0,904,0,Canceled
INN33649,60,Female,24,8,Basic,2023,8,5,Corporate,0,0,248,0,Not_Canceled
INN31434,62,Male,9,5,Standard,2024,5,2,Online,0,0,795,2,Not_Canceled
INN22974,62,Female,30,6,Premium,2024,4,4,Offline,0,0,781,0,Canceled
INN35437,35,Female,20,5,Premium,2024,12,17,Online,0,0,959,1,Not_Canceled
INN27077,27,Male,9,4,Premium,2024,10,30,Online,0,0,535,1,Not_Canceled
INN21626,19,Male,28,7,Premium,2024,9,12,Online,0,0,482,2,Not_Canceled
INN19168,39,Female,30,10,Standard,2024,4,5,Online,0,0,494,0,Not_Canceled
INN27046,44,Female,2,2,Basic,2024,2,4,Online,0,0,538,0,Canceled
INN11186,19,Female,17,6,Premium,2024,6,2,Offline,0,0,792,0,Not_Canceled
INN05940,35,Female,7,10,Premium,2024,6,5,Online,0,0,212,0,Canceled
INN35368,60,Female,2,6,Basic,2024,4,29,Online,0,0,242,1,Not_Canceled
INN11034,40,Female,17,8,Premium,2024,5,13,Offline,0,0,742,0,Canceled
INN14825,32,Female,7,8,Standard,2023,8,16,Online,0,0,990,2,Not_Canceled
INN24735,43,Female,26,3,Basic,2024,10,14,Offline,0,0,760,1,Not_Canceled
INN33701,57,Female,19,10,Basic,2024,2,19,Online,0,0,520,0,Not_Canceled
INN09916,33,Male,21,2,Basic,2023,10,16,Offline,0,0,857,0,Canceled
INN23990,26,Male,27,4,Basic,2023,10,26,Online,0,0,594,1,Not_Canceled
INN32984,29,Male,11,0,Basic,2024,4,15,Offline,0,0,303,0,Not_Canceled
INN23092,31,Female,29,6,Premium,2024,1,25,Corporate,0,0,595,0,Not_Canceled
INN32431,62,Female,25,9,Premium,2024,3,21,Online,0,0,674,0,Not_Canceled
INN08683,41,Female,17,2,Basic,2024,5,30,Offline,0,0,546,0,Not_Canceled
INN07007,27,Male,2,5,Premium,2023,7,17,Offline,0,0,824,0,Not_Canceled
INN13380,47,Female,4,6,Basic,2023,9,17,Offline,0,0,852,0,Canceled
INN22795,47,Female,18,8,Standard,2024,3,17,Offline,0,0,511,0,Canceled
INN32083,58,Female,22,2,Basic,2024,8,10,Online,0,0,542,1,Not_Canceled
INN33854,34,Female,29,5,Standard,2023,11,27,Offline,0,0,821,0,Not_Canceled
INN31227,57,Female,14,10,Basic,2023,9,7,Online,0,0,276,1,Not_Canceled
INN32794,41,Male,6,0,Standard,2024,1,19,Offline,0,0,344,0,Not_Canceled
INN11705,54,Female,2,10,Standard,2024,8,10,Offline,0,0,950,1,Not_Canceled
INN07660,59,Female,8,6,Premium,2024,4,14,Online,0,0,308,1,Not_Canceled
INN35575,53,Female,9,5,Basic,2024,10,29,Online,0,0,592,1,Canceled
INN12722,29,Female,16,9,Basic,2024,4,19,Online,0,0,426,1,Not_Canceled
INN09172,44,Male,18,2,Standard,2023,9,4,Offline,0,0,970,0,Not_Canceled
INN26424,53,Female,22,6,Standard,2024,6,2,Corporate,0,0,971,0,Not_Canceled
INN11909,62,Male,20,1,Basic,2024,8,2,Offline,0,0,792,0,Not_Canceled
INN24969,33,Male,18,6,Premium,2024,2,15,Complementary,0,0,552,1,Not_Canceled
INN21608,37,Female,9,3,Basic,2024,7,8,Online,0,0,824,0,Canceled
INN31132,49,Female,11,10,Standard,2024,11,10,Aviation,0,0,160,0,Not_Canceled
INN21730,21,Female,27,6,Basic,2024,7,24,Online,0,0,597,1,Not_Canceled
INN27234,50,Male,21,0,Basic,2024,2,19,Corporate,0,0,692,0,Not_Canceled
INN02205,42,Male,29,2,Standard,2024,11,17,Online,0,0,189,3,Not_Canceled
INN28573,58,Female,30,0,Premium,2023,10,2,Offline,0,0,322,0,Not_Canceled
INN24771,53,Male,15,7,Basic,2024,10,26,Online,0,0,502,0,Canceled
INN11309,63,Female,19,7,Standard,2024,9,22,Online,0,0,393,2,Not_Canceled
INN13768,22,Female,28,8,Premium,2024,5,15,Online,0,0,752,0,Not_Canceled
INN28152,37,Male,2,10,Basic,2024,9,11,Online,0,0,299,0,Canceled
INN27607,34,Female,8,9,Basic,2024,7,10,Corporate,0,7,884,0,Not_Canceled
INN23304,46,Female,28,4,Premium,2024,5,23,Online,0,0,339,1,Not_Canceled
INN04427,63,Female,13,0,Premium,2024,5,22,Online,0,0,948,2,Not_Canceled
INN20937,30,Female,22,3,Basic,2024,2,26,Online,0,0,288,2,Not_Canceled
INN20964,57,Female,20,9,Premium,2024,8,22,Corporate,0,0,523,0,Not_Canceled
INN06156,31,Male,25,8,Premium,2024,10,4,Online,0,0,928,1,Not_Canceled
INN20094,21,Male,13,0,Basic,2024,9,18,Offline,0,0,142,0,Not_Canceled
INN04026,21,Male,15,5,Standard,2024,7,6,Online,0,0,510,0,Canceled
INN29337,62,Female,19,2,Standard,2023,11,6,Online,0,0,654,2,Not_Canceled
INN17909,51,Female,9,3,Basic,2024,7,21,Offline,0,0,731,0,Canceled
INN30432,50,Male,24,7,Basic,2024,7,4,Online,0,0,275,0,Canceled
INN20448,29,Female,17,7,Premium,2024,12,1,Online,0,0,847,3,Not_Canceled
INN28039,29,Female,16,6,Premium,2024,8,29,Online,0,0,167,0,Not_Canceled
INN15494,52,Male,7,9,Standard,2024,8,29,Online,0,0,114,0,Not_Canceled
INN30117,56,Male,12,4,Standard,2024,7,5,Online,0,0,370,2,Canceled
INN05819,29,Male,24,10,Basic,2024,4,8,Online,0,0,626,1,Not_Canceled
INN32246,44,Female,24,0,Premium,2024,7,18,Online,0,0,719,1,Not_Canceled
INN03867,56,Male,10,2,Premium,2023,10,1,Offline,0,0,912,0,Not_Canceled
INN02746,36,Male,19,8,Premium,2024,11,16,Corporate,0,0,693,0,Canceled
INN11868,41,Female,21,1,Standard,2023,8,23,Online,0,0,655,0,Canceled
INN10705,60,Female,2,1,Standard,2023,9,7,Online,0,0,217,1,Not_Canceled
INN11951,45,Female,21,5,Standard,2024,12,7,Online,0,0,934,1,Not_Canceled
INN19612,32,Female,29,0,Standard,2024,6,12,Offline,0,0,460,0,Canceled
INN20308,31,Male,19,6,Standard,2023,12,29,Online,0,0,859,0,Not_Canceled
INN26854,63,Male,3,0,Standard,2024,6,24,Offline,0,0,756,0,Not_Canceled
INN15194,62,Female,16,0,Standard,2023,10,13,Offline,0,0,338,0,Not_Canceled
INN19644,50,Female,19,7,Basic,2024,6,4,Offline,0,0,686,0,Not_Canceled
INN01402,55,Male,15,3,Basic,2023,12,10,Online,0,0,361,0,Not_Canceled
INN31129,47,Female,12,9,Basic,2024,4,24,Online,0,0,649,1,Not_Canceled
INN12829,65,Male,25,10,Premium,2024,6,6,Offline,0,0,179,0,Not_Canceled
INN24088,24,Male,28,7,Premium,2024,9,1,Online,0,0,841,0,Canceled
INN24473,51,Female,13,10,Premium,2023,12,2,Complementary,0,0,467,1,Not_Canceled
INN17059,54,Female,1,3,Premium,2023,8,15,Offline,0,0,459,0,Canceled
INN31882,44,Female,29,5,Standard,2024,8,28,Online,0,0,998,0,Canceled
INN33576,44,Male,24,9,Premium,2024,11,13,Online,0,0,538,1,Not_Canceled
INN18200,27,Male,5,6,Premium,2024,9,18,Online,0,0,120,2,Not_Canceled
INN20133,65,Female,14,4,Standard,2024,1,15,Online,0,0,404,1,Not_Canceled
INN28173,23,Female,28,6,Basic,2024,11,22,Corporate,0,2,105,0,Not_Canceled
INN02101,41,Female,11,5,Basic,2024,8,27,Online,0,0,580,2,Not_Canceled
INN10294,46,Female,23,9,Standard,2024,7,25,Online,0,0,224,1,Not_Canceled
INN04214,59,Male,9,6,Basic,2024,4,17,Offline,0,0,237,0,Not_Canceled
