cust_id,age,Gender,Usage Frequency,Support Calls,type_plan,arrival_year,arrival_month,arrival_date,market_segment_type,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,Total Spend,no_of_special_requests,booking_status
INN27523,54,Female,28,2,Basic,2024,9,22,Offline,0,0,753,2,Not_Canceled
INN27524,52,Male,22,6,Basic,2024,4,15,Offline,0,0,426,0,Not_Canceled
INN27525,45,Male,8,5,Basic,2024,4,7,Online,0,0,230,0,Not_Canceled
INN27526,49,Female,15,8,Premium,2024,12,21,Online,0,0,770,1,Not_Canceled
INN27527,63,Female,25,8,Standard,2024,5,21,Online,0,0,936,1,Not_Canceled
INN27528,29,Male,2,6,Premium,2023,9,6,Online,0,0,857,0,Not_Canceled
INN27529,20,Female,29,1,Basic,2024,5,11,Online,0,0,974,1,Not_Canceled
INN27530,35,Male,18,10,Standard,2024,12,26,Online,0,0,451,0,Canceled
INN27531,27,Male,16,8,Basic,2024,7,20,Online,0,0,475,2,Not_Canceled
INN27532,43,Male,7,0,Basic,2024,1,11,Online,0,0,240,1,Not_Canceled
INN27533,28,Female,5,9,Standard,2024,7,4,Offline,0,0,436,0,Not_Canceled
INN27534,38,Female,14,3,Basic,2024,8,20,Online,0,0,308,0,Canceled
INN27535,57,Male,29,3,Basic,2024,6,18,Online,0,0,804,1,Canceled
INN27536,49,Female,16,7,Basic,2024,4,24,Online,0,0,994,0,Not_Canceled
INN27537,49,Female,18,6,Premium,2023,11,19,Corporate,1,1,923,0,Not_Canceled
INN27538,21,Female,15,8,Premium,2024,2,12,Online,0,0,974,1,Canceled
INN27539,36,Female,13,0,Premium,2024,6,10,Online,0,0,278,2,Not_Canceled
INN27540,52,Female,29,1,Standard,2023,10,1,Online,0,0,392,0,Canceled
INN27541,33,Female,23,8,Standard,2024,3,5,Online,0,0,948,1,Not_Canceled
INN27542,19,Male,28,10,Premium,2023,12,30,Offline,0,0,401,0,Not_Canceled
INN27543,57,Male,14,4,Basic,2024,1,20,Online,0,0,175,1,Not_Canceled
INN27544,51,Female,12,7,Standard,2024,8,15,Online,0,0,137,1,Not_Canceled
INN27545,58,Male,29,2,Standard,2024,5,19,Online,0,0,283,2,Not_Canceled
INN27546,42,Female,20,3,Premium,2023,10,4,Online,0,0,427,0,Not_Canceled
INN27547,37,Female,9,2,Standard,2024,12,2,Online,0,0,807,1,Not_Canceled
INN27548,39,Female,19,3,Premium,2024,4,29,Offline,0,0,969,0,Not_Canceled
INN27549,44,Male,29,8,Premium,2024,4,12,Online,0,0,501,3,Not_Canceled
INN27550,47,Male,7,2,Basic,2024,4,5,Online,0,0,132,1,Not_Canceled
INN27551,30,Male,20,0,Standard,2024,2,24,Corporate,0,0,990,0,Not_Canceled
INN27552,55,Female,12,9,Premium,2024,4,6,Offline,0,0,649,0,Canceled
INN27553,36,Female,3,2,Standard,2024,9,21,Offline,0,0,322,1,Canceled
INN27554,48,Male,19,2,Premium,2023,10,19,Corporate,0,0,674,0,Not_Canceled
INN27555,55,Male,21,5,Basic,2024,7,17,Online,0,0,967,2,Not_Canceled
INN27556,52,Male,11,5,Premium,2024,9,11,Offline,0,0,223,0,Not_Canceled
INN27557,56,Female,29,2,Standard,2023,7,18,Online,0,0,899,1,Canceled
INN27558,62,Male,25,4,Premium,2023,10,8,Offline,0,0,491,0,Canceled
INN27559,61,Male,3,7,Premium,2024,11,24,Complementary,0,0,537,1,Not_Canceled
INN27560,63,Male,12,0,Basic,2024,2,29,Corporate,0,10,520,1,Not_Canceled
INN27561,29,Male,1,1,Basic,2024,8,7,Online,0,0,419,0,Canceled
INN27562,37,Male,25,1,Basic,2024,11,24,Online,0,0,550,0,Not_Canceled
INN27563,61,Male,2,2,Basic,2023,9,5,Online,0,0,181,3,Not_Canceled
INN27564,18,Female,5,6,Standard,2024,2,18,Online,0,0,298,0,Not_Canceled
INN27565,54,Male,22,9,Basic,2023,10,16,Offline,0,0,759,0,Canceled
INN27566,38,Male,9,1,Standard,2024,9,27,Offline,0,0,557,2,Not_Canceled
INN27567,54,Female,10,2,Basic,2023,9,21,Offline,0,0,176,0,Canceled
INN27568,59,Female,27,3,Premium,2024,3,4,Online,0,0,327,0,Canceled
INN27569,19,Male,8,10,Standard,2024,5,18,Online,0,0,838,0,Canceled
INN27570,28,Male,4,1,Standard,2024,6,24,Offline,0,0,617,1,Canceled
INN27571,23,Female,2,4,Premium,2024,9,11,Online,0,0,992,1,Canceled
INN27572,32,Female,16,0,Standard,2024,10,14,Offline,0,0,535,1,Canceled
INN27573,37,Female,7,2,Basic,2023,12,28,Online,0,0,809,1,Canceled
INN27574,38,Male,4,8,Premium,2024,4,15,Online,0,0,673,0,Canceled
INN27575,43,Female,20,3,Standard,2024,9,10,Offline,0,0,514,1,Not_Canceled
INN27576,37,Male,19,5,Standard,2024,2,20,Offline,0,0,624,0,Not_Canceled
INN27577,26,Female,25,1,Basic,2024,4,8,Online,0,0,379,1,Not_Canceled
INN27578,43,Male,30,5,Standard,2024,6,14,Offline,0,0,777,0,Not_Canceled
INN27579,58,Male,10,0,Standard,2024,6,10,Offline,0,0,879,0,Not_Canceled
INN27580,55,Male,9,6,Standard,2024,2,8,Online,0,0,424,1,Not_Canceled
INN27581,62,Female,6,1,Premium,2023,11,18,Corporate,0,0,309,1,Not_Canceled
INN27582,61,Male,28,1,Standard,2024,12,30,Online,0,0,408,1,Canceled
INN27583,52,Female,28,1,Basic,2023,10,4,Online,0,0,759,0,Not_Canceled
INN27584,44,Male,16,1,Basic,2024,10,5,Offline,0,0,868,0,Canceled
INN27585,54,Male,12,1,Basic,2024,9,26,Online,0,0,407,0,Canceled
INN27586,19,Female,11,6,Standard,2024,10,30,Online,0,0,652,2,Canceled
INN27587,24,Female,5,1,Premium,2024,10,12,Offline,0,0,755,0,Canceled
INN27588,25,Female,9,0,Basic,2024,9,29,Online,0,0,990,1,Not_Canceled
INN27589,62,Male,27,6,Standard,2024,12,27,Offline,0,0,463,1,Not_Canceled
INN27590,62,Female,5,4,Premium,2024,2,19,Corporate,0,0,328,0,Not_Canceled
INN27591,19,Male,21,3,Premium,2024,2,26,Online,0,0,936,1,Canceled
INN27592,54,Female,10,7,Standard,2024,4,13,Corporate,0,6,508,0,Not_Canceled
INN27593,63,Male,12,8,Basic,2024,3,20,Online,0,0,825,1,Not_Canceled
INN27594,61,Female,24,4,Standard,2024,7,4,Online,0,0,609,1,Not_Canceled
INN27595,46,Female,8,5,Standard,2024,8,28,Online,0,0,658,0,Canceled
INN27596,26,Male,17,6,Basic,2024,10,15,Offline,0,0,730,0,Canceled
INN27597,53,Female,16,5,Basic,2024,6,15,Offline,0,0,192,0,Not_Canceled
INN27598,65,Male,9,1,Standard,2024,7,16,Online,0,0,730,1,Not_Canceled
INN27599,28,Female,16,6,Premium,2023,9,4,Offline,0,0,374,0,Canceled
INN27600,58,Female,20,4,Standard,2023,9,25,Offline,0,0,479,0,Canceled
INN27601,63,Male,11,7,Basic,2024,9,9,Online,0,0,902,0,Canceled
INN27602,62,Male,26,5,Standard,2024,10,11,Online,0,0,127,0,Canceled
INN27603,22,Male,8,7,Basic,2023,9,7,Online,0,0,669,2,Not_Canceled
INN27604,49,Male,28,3,Basic,2024,7,2,Online,0,0,885,1,Not_Canceled
INN27605,33,Female,7,4,Standard,2024,5,31,Corporate,0,0,124,0,Canceled
INN27606,36,Male,11,9,Premium,2024,11,3,Online,0,0,848,2,Not_Canceled
INN27607,34,Female,8,9,Basic,2024,7,10,Corporate,0,7,884,0,Not_Canceled
INN27608,26,Male,22,0,Premium,2024,6,26,Online,0,0,308,1,Not_Canceled
INN27609,38,Female,16,1,Standard,2024,10,27,Online,0,0,827,1,Canceled
INN27610,63,Male,10,10,Standard,2024,12,22,Online,0,0,215,0,Canceled
INN27611,39,Female,2,3,Standard,2023,9,18,Offline,0,0,111,0,Not_Canceled
INN27612,24,Female,5,8,Basic,2024,5,30,Online,0,0,323,1,Not_Canceled
INN27613,22,Female,11,6,Standard,2023,9,21,Online,0,0,816,2,Not_Canceled
INN27614,55,Male,3,3,Premium,2024,7,25,Online,0,0,744,1,Not_Canceled
INN27615,30,Male,14,10,Standard,2024,11,3,Offline,0,0,253,0,Canceled
INN27616,46,Male,24,10,Standard,2024,5,6,Offline,0,0,260,1,Canceled
INN27617,27,Female,20,4,Premium,2024,4,6,Offline,0,0,593,0,Not_Canceled
INN27618,61,Male,26,5,Basic,2024,9,12,Online,0,0,699,0,Not_Canceled
INN27619,56,Male,30,5,Premium,2024,7,8,Online,0,0,435,2,Canceled
INN27620,62,Female,24,1,Basic,2024,6,24,Offline,0,0,526,0,Not_Canceled
INN27621,64,Female,29,8,Standard,2024,1,8,Online,0,0,524,0,Not_Canceled
INN27622,28,Female,27,6,Premium,2024,9,16,Online,0,0,612,1,Not_Canceled
INN27623,58,Male,1,9,Basic,2024,5,21,Online,0,0,527,0,Not_Canceled
INN27624,21,Male,1,2,Standard,2024,3,4,Offline,0,0,736,0,Not_Canceled
INN27625,51,Female,4,2,Standard,2024,8,25,Offline,0,0,627,0,Not_Canceled
INN27626,50,Female,9,2,Standard,2024,9,8,Offline,0,0,391,0,Canceled
INN27627,57,Male,6,5,Premium,2024,9,11,Online,0,0,470,0,Canceled
INN27628,36,Male,5,1,Premium,2024,5,23,Offline,0,0,507,1,Not_Canceled
INN27629,22,Male,7,8,Basic,2024,4,23,Online,0,0,804,1,Not_Canceled
INN27630,59,Female,28,10,Premium,2023,8,14,Offline,0,0,377,0,Not_Canceled
INN27631,18,Female,19,0,Standard,2024,8,6,Online,0,0,681,0,Canceled
INN27632,58,Female,5,5,Standard,2023,12,30,Offline,0,0,453,0,Not_Canceled
INN27633,20,Female,28,6,Basic,2024,9,19,Online,0,0,545,1,Not_Canceled
INN27634,43,Female,18,0,Basic,2024,4,17,Offline,0,0,622,0,Canceled
INN27635,63,Male,2,2,Basic,2023,8,29,Offline,0,0,457,1,Not_Canceled
INN27636,46,Female,15,6,Basic,2024,7,4,Online,0,0,592,1,Not_Canceled
INN27637,36,Female,28,8,Premium,2024,4,28,Online,0,0,579,0,Canceled
INN27638,28,Male,25,9,Premium,2024,5,2,Online,0,0,825,1,Not_Canceled
INN27639,60,Female,30,9,Basic,2024,7,6,Online,0,0,822,0,Not_Canceled
INN27640,48,Male,3,6,Basic,2024,11,26,Complementary,0,0,663,1,Not_Canceled
INN27641,44,Female,2,8,Standard,2023,8,14,Offline,0,0,941,0,Not_Canceled
INN27642,26,Male,2,1,Standard,2024,9,15,Online,0,0,314,0,Canceled
INN27643,59,Female,25,7,Standard,2023,9,14,Offline,0,0,915,0,Not_Canceled
INN27644,59,Female,23,8,Basic,2024,2,27,Online,0,0,355,0,Not_Canceled
INN27645,55,Female,14,7,Premium,2024,4,9,Offline,0,0,618,1,Not_Canceled
INN27646,32,Male,8,0,Premium,2023,12,29,Offline,0,0,353,0,Not_Canceled
INN27647,62,Female,19,8,Premium,2024,7,11,Online,0,0,774,1,Not_Canceled
INN27648,26,Male,21,1,Standard,2024,9,1,Online,0,0,155,3,Not_Canceled
INN27649,32,Female,16,0,Premium,2024,5,18,Online,0,0,663,2,Not_Canceled
INN27650,34,Female,4,0,Premium,2024,7,24,Offline,0,0,119,0,Canceled
INN27651,18,Male,10,0,Premium,2024,9,1,Offline,0,0,829,1,Not_Canceled
INN27652,57,Male,23,6,Standard,2024,8,23,Online,0,0,796,2,Not_Canceled
INN27653,52,Male,5,9,Premium,2024,11,15,Offline,0,0,118,0,Not_Canceled
INN27654,42,Male,10,1,Basic,2024,8,3,Online,0,0,228,0,Canceled
INN27655,20,Female,3,9,Basic,2023,10,16,Offline,0,0,255,0,Not_Canceled
INN27656,28,Male,23,2,Basic,2024,12,2,Online,0,0,958,1,Not_Canceled
INN27657,35,Male,30,5,Premium,2023,8,14,Offline,0,0,506,0,Not_Canceled
INN27658,29,Female,27,8,Premium,2024,10,23,Offline,0,0,321,0,Not_Canceled
INN27659,37,Female,1,3,Basic,2024,9,26,Online,0,0,598,0,Not_Canceled
INN27660,19,Male,3,5,Basic,2023,9,23,Offline,0,0,395,1,Not_Canceled
INN27661,61,Male,2,1,Standard,2024,10,27,Offline,0,0,548,1,Not_Canceled
INN27662,50,Male,10,0,Premium,2023,10,30,Offline,0,0,395,0,Canceled
INN27663,55,Female,30,5,Standard,2024,12,12,Corporate,0,0,851,0,Not_Canceled
INN27664,57,Female,25,7,Premium,2024,4,20,Corporate,0,3,626,1,Not_Canceled
INN27665,59,Male,21,9,Premium,2024,10,13,Offline,0,0,422,0,Not_Canceled
INN27666,51,Male,30,2,Premium,2024,12,19,Complementary,4,20,113,2,Not_Canceled
INN27667,45,Female,9,0,Premium,2024,5,6,Corporate,0,0,953,0,Not_Canceled
INN27668,40,Female,30,8,Premium,2024,7,1,Offline,0,0,673,0,Not_Canceled
INN27669,31,Female,3,9,Premium,2024,7,24,Online,0,0,460,0,Canceled
INN27670,65,Male,1,6,Standard,2023,10,16,Offline,0,0,204,0,Canceled
INN27671,25,Male,11,7,Standard,2024,7,20,Online,0,0,311,1,Not_Canceled
INN27672,52,Male,13,7,Premium,2023,8,5,Corporate,0,0,724,0,Not_Canceled
INN27673,41,Female,20,6,Standard,2024,11,6,Online,0,0,817,1,Not_Canceled
INN27674,57,Female,1,6,Basic,2024,2,28,Offline,0,0,134,0,Canceled
INN27675,34,Male,16,7,Basic,2023,9,18,Offline,0,0,297,0,Not_Canceled
INN27676,47,Male,9,0,Standard,2024,12,20,Offline,0,0,104,1,Not_Canceled
INN27677,32,Male,1,3,Standard,2024,11,13,Online,0,0,113,4,Not_Canceled
INN27678,20,Female,7,1,Premium,2024,11,13,Online,0,0,958,1,Canceled
INN27679,19,Female,14,9,Basic,2024,9,2,Online,0,0,343,1,Not_Canceled
INN27680,47,Male,14,9,Basic,2024,5,15,Online,0,0,484,1,Not_Canceled
INN27681,29,Female,4,10,Standard,2023,9,8,Online,0,0,778,0,Not_Canceled
INN27682,36,Female,7,1,Premium,2024,10,13,Offline,0,0,256,0,Not_Canceled
INN27683,53,Female,17,7,Basic,2024,4,29,Online,0,0,506,1,Canceled
INN27684,21,Male,30,7,Premium,2023,8,12,Online,0,0,700,3,Not_Canceled
INN27685,50,Female,14,4,Standard,2024,11,28,Corporate,0,0,777,0,Canceled
INN27686,22,Male,12,10,Premium,2024,8,17,Online,0,0,896,0,Canceled
INN27687,43,Female,15,9,Basic,2024,11,15,Online,0,0,457,1,Canceled
INN27688,44,Female,1,0,Premium,2024,12,4,Online,0,0,225,1,Not_Canceled
INN27689,24,Male,26,2,Premium,2023,11,4,Online,0,0,221,0,Not_Canceled
INN27690,34,Female,9,1,Basic,2024,2,12,Offline,0,0,919,0,Not_Canceled
INN27691,60,Male,12,1,Premium,2024,12,9,Offline,0,0,178,0,Not_Canceled
INN27692,29,Male,20,8,Premium,2024,4,6,Offline,0,0,730,0,Canceled
INN27693,31,Male,30,8,Basic,2024,7,2,Online,0,0,486,0,Canceled
INN27694,37,Male,11,5,Standard,2024,8,2,Online,0,0,424,0,Canceled
INN27695,50,Female,16,3,Standard,2024,7,3,Online,0,0,478,0,Not_Canceled
INN27696,40,Female,13,6,Standard,2024,5,10,Offline,0,0,628,0,Not_Canceled
INN27697,48,Female,13,5,Premium,2024,5,13,Online,0,0,247,0,Canceled
INN27698,49,Female,11,6,Premium,2023,8,12,Offline,0,0,170,0,Not_Canceled
INN27699,55,Female,3,6,Standard,2024,7,11,Online,0,0,952,0,Not_Canceled
INN27700,52,Male,8,6,Premium,2024,4,21,Online,0,0,298,0,Canceled
INN27701,48,Male,10,6,Basic,2024,10,10,Offline,0,0,196,0,Canceled
INN27702,40,Female,28,4,Premium,2024,11,4,Offline,0,0,648,0,Canceled
INN27703,38,Female,10,5,Premium,2024,6,10,Offline,0,0,215,0,Not_Canceled
INN27704,64,Female,28,9,Standard,2023,8,31,Online,0,0,476,2,Not_Canceled
INN27705,32,Female,16,4,Basic,2024,12,3,Online,0,0,357,0,Not_Canceled
INN27706,35,Female,29,1,Premium,2024,9,13,Online,0,0,584,0,Canceled
INN27707,49,Female,15,4,Premium,2024,5,29,Offline,0,0,949,0,Canceled
INN27708,61,Female,3,2,Standard,2023,8,18,Corporate,0,0,516,0,Canceled
INN27709,61,Female,24,10,Basic,2023,9,4,Offline,0,0,997,0,Canceled
INN27710,35,Male,21,5,Basic,2024,7,17,Online,0,0,918,1,Not_Canceled
INN27711,47,Female,23,6,Basic,2024,1,4,Online,0,0,860,1,Not_Canceled
INN27712,56,Male,3,6,Basic,2024,6,6,Offline,0,0,720,0,Canceled
INN27713,42,Female,4,5,Standard,2024,5,7,Offline,0,0,284,0,Not_Canceled
INN27714,23,Male,28,0,Standard,2023,8,17,Online,0,0,277,3,Not_Canceled
INN27715,47,Male,27,9,Premium,2024,11,11,Online,0,0,588,1,Not_Canceled
INN27716,54,Male,9,7,Premium,2024,4,2,Online,0,0,465,1,Not_Canceled
INN27717,42,Female,24,7,Standard,2024,4,8,Online,0,0,150,0,Canceled
INN27718,29,Male,7,8,Basic,2024,6,15,Offline,0,0,458,0,Canceled
INN27719,27,Female,5,3,Premium,2023,10,11,Offline,0,0,723,0,Not_Canceled
INN27720,39,Female,2,2,Basic,2023,12,31,Online,0,0,252,1,Not_Canceled
INN27721,29,Male,21,10,Standard,2024,4,23,Online,0,0,808,1,Not_Canceled
INN27722,56,Male,20,5,Standard,2024,3,25,Offline,0,0,258,0,Not_Canceled
INN27723,31,Female,9,7,Premium,2023,12,10,Corporate,0,0,485,0,Not_Canceled
INN27724,55,Female,17,10,Standard,2023,9,18,Offline,0,0,979,0,Not_Canceled
INN27725,63,Male,12,3,Basic,2024,9,20,Online,0,0,361,1,Not_Canceled
INN27726,47,Male,19,6,Premium,2024,11,3,Offline,0,0,240,0,Canceled
INN27727,36,Female,19,6,Premium,2024,5,26,Online,0,0,665,0,Canceled
INN27728,47,Male,12,5,Basic,2024,9,29,Offline,0,0,665,2,Canceled
INN27729,30,Male,21,0,Premium,2024,11,13,Online,0,0,586,1,Not_Canceled
INN27730,45,Male,3,7,Premium,2024,4,1,Online,0,0,299,0,Canceled
INN27731,25,Female,1,8,Standard,2024,3,21,Offline,0,0,527,0,Not_Canceled
INN27732,23,Female,7,7,Basic,2023,10,7,Online,0,0,279,2,Not_Canceled
INN27733,45,Female,10,7,Premium,2024,2,21,Offline,0,0,886,0,Not_Canceled
INN27734,49,Female,30,8,Standard,2024,9,22,Online,0,0,886,2,Not_Canceled
INN27735,31,Female,22,1,Basic,2024,2,28,Offline,0,0,439,0,Not_Canceled
INN27736,34,Male,6,3,Basic,2024,10,7,Online,0,0,463,1,Canceled
INN27737,62,Female,11,5,Premium,2024,2,15,Online,0,0,562,1,Not_Canceled
INN27738,45,Female,20,3,Standard,2024,12,30,Online,0,0,214,0,Not_Canceled
INN27739,24,Female,25,1,Standard,2024,12,24,Online,0,0,470,1,Canceled
INN27740,47,Male,14,7,Standard,2023,9,30,Offline,0,0,670,0,Not_Canceled
INN27741,27,Female,10,10,Basic,2024,3,29,Online,0,0,234,0,Canceled
INN27742,57,Female,3,9,Premium,2024,12,21,Offline,0,0,255,0,Not_Canceled
INN27743,39,Male,23,0,Basic,2024,5,5,Offline,0,0,259,0,Canceled
INN27744,62,Female,21,2,Standard,2023,12,31,Online,0,0,496,0,Not_Canceled
INN27745,35,Female,9,9,Standard,2024,6,9,Online,0,0,599,1,Not_Canceled
INN27746,43,Male,9,3,Premium,2024,12,29,Online,0,0,141,0,Canceled
INN27747,45,Male,12,0,Standard,2024,6,12,Offline,0,0,689,0,Canceled
INN27748,31,Female,23,0,Basic,2024,11,12,Online,0,0,733,1,Not_Canceled
INN27749,59,Female,22,3,Standard,2024,7,8,Online,0,0,339,0,Not_Canceled
INN27750,35,Female,15,8,Standard,2023,12,28,Online,0,0,113,2,Not_Canceled
INN27751,63,Male,13,10,Premium,2024,11,14,Online,0,0,594,2,Not_Canceled
INN27752,34,Male,2,4,Premium,2024,1,28,Offline,0,0,155,0,Not_Canceled
INN27753,50,Male,28,6,Basic,2023,8,5,Corporate,0,0,822,0,Not_Canceled
INN27754,43,Male,27,10,Basic,2024,12,24,Online,0,0,702,0,Not_Canceled
INN27755,51,Male,18,10,Standard,2024,11,25,Online,0,0,802,2,Not_Canceled
INN27756,28,Female,29,8,Basic,2024,12,2,Offline,0,0,536,1,Not_Canceled
INN27757,35,Female,13,1,Basic,2024,6,14,Offline,0,0,605,0,Not_Canceled
INN27758,32,Male,29,9,Premium,2024,8,13,Offline,0,0,706,0,Not_Canceled
INN27759,21,Male,29,3,Standard,2023,7,17,Offline,0,0,215,0,Canceled
INN27760,30,Male,22,5,Premium,2024,6,10,Online,0,0,479,0,Canceled
INN27761,18,Female,4,9,Standard,2023,11,15,Online,0,0,563,0,Not_Canceled
INN27762,49,Female,9,6,Standard,2024,6,18,Online,0,0,247,1,Canceled
INN27763,18,Male,25,10,Basic,2023,12,31,Offline,0,0,810,0,Not_Canceled
INN27764,44,Male,24,2,Standard,2024,3,2,Online,0,0,205,1,Canceled
INN27765,50,Male,6,10,Basic,2023,12,28,Online,0,0,406,1,Not_Canceled
INN27766,34,Male,14,4,Premium,2024,10,30,Offline,0,0,682,0,Canceled
INN27767,46,Male,6,1,Premium,2024,9,18,Online,0,0,476,1,Not_Canceled
INN27768,52,Male,29,8,Premium,2024,5,27,Online,0,0,454,0,Canceled
INN27769,51,Female,26,9,Standard,2024,9,22,Online,0,0,856,0,Not_Canceled
INN27770,39,Female,2,10,Standard,2024,10,23,Offline,0,0,449,1,Canceled
INN27771,18,Male,20,9,Premium,2024,3,5,Online,0,0,740,0,Not_Canceled
INN27772,51,Male,19,4,Standard,2024,4,19,Offline,0,0,192,0,Canceled
INN27773,52,Male,6,1,Premium,2024,3,27,Offline,0,0,742,0,Not_Canceled
INN27774,59,Male,6,6,Basic,2024,4,21,Online,0,0,436,1,Not_Canceled
INN27775,47,Female,28,0,Standard,2024,12,31,Offline,0,0,505,0,Not_Canceled
INN27776,30,Male,5,1,Basic,2024,10,31,Online,0,0,122,1,Not_Canceled
INN27777,55,Male,18,4,Premium,2024,10,11,Offline,0,0,209,0,Canceled
INN27778,61,Male,11,5,Basic,2023,8,14,Offline,0,0,597,0,Not_Canceled
INN27779,34,Male,9,2,Standard,2023,7,18,Offline,0,0,697,0,Not_Canceled
INN27780,60,Male,11,3,Standard,2024,7,25,Online,0,0,923,0,Canceled
INN27781,33,Male,18,5,Basic,2024,6,4,Offline,0,0,803,0,Canceled
INN27782,54,Female,26,9,Basic,2023,8,10,Online,0,0,111,0,Canceled
INN27783,55,Female,8,1,Standard,2024,8,8,Offline,0,0,997,0,Not_Canceled
INN27784,23,Female,5,10,Basic,2023,10,16,Offline,0,0,561,0,Not_Canceled
INN27785,41,Female,18,4,Premium,2024,6,30,Online,0,0,948,1,Not_Canceled
INN27786,50,Female,11,6,Standard,2023,10,19,Offline,0,0,652,0,Not_Canceled
INN27787,56,Male,6,7,Standard,2024,9,13,Offline,0,0,390,0,Canceled
INN27788,39,Male,13,1,Standard,2024,8,12,Online,0,0,274,1,Not_Canceled
INN27789,25,Male,22,8,Basic,2024,5,5,Online,0,0,732,1,Not_Canceled
INN27790,52,Female,18,1,Standard,2024,6,18,Online,0,0,262,3,Not_Canceled
INN27791,30,Female,30,5,Basic,2024,11,7,Online,0,0,916,0,Canceled
INN27792,65,Male,1,3,Standard,2024,12,8,Online,0,0,700,2,Not_Canceled
INN27793,38,Male,26,8,Premium,2024,1,19,Offline,0,0,663,0,Not_Canceled
INN27794,51,Male,16,7,Basic,2024,7,3,Online,0,0,735,0,Canceled
INN27795,55,Male,23,5,Premium,2024,10,10,Offline,0,0,297,0,Canceled
INN27796,21,Female,1,0,Standard,2024,3,24,Online,0,0,544,1,Not_Canceled
INN27797,54,Female,25,8,Standard,2024,5,20,Online,0,0,863,0,Canceled
INN27798,50,Female,30,2,Basic,2024,8,18,Offline,0,0,699,1,Canceled
INN27799,57,Male,26,7,Premium,2024,7,26,Offline,0,0,305,1,Not_Canceled
INN27800,26,Male,8,6,Premium,2024,4,6,Online,0,0,772,0,Canceled
INN27801,54,Male,22,4,Standard,2024,3,23,Online,0,0,173,0,Not_Canceled
INN27802,61,Female,18,3,Standard,2024,11,25,Online,0,0,187,1,Not_Canceled
INN27803,65,Female,10,8,Premium,2024,5,31,Online,0,0,322,0,Canceled
INN27804,23,Female,25,6,Basic,2024,4,10,Online,0,0,880,1,Not_Canceled
INN27805,56,Female,20,5,Basic,2024,10,16,Offline,0,0,855,0,Canceled
INN27806,26,Male,25,3,Premium,2024,10,17,Online,0,0,841,2,Canceled
INN27807,36,Female,14,0,Premium,2023,10,30,Offline,0,0,628,0,Not_Canceled
INN27808,57,Female,26,1,Premium,2024,9,27,Offline,0,0,627,0,Not_Canceled
INN27809,20,Female,7,9,Standard,2024,3,25,Online,0,0,666,0,Not_Canceled
INN27810,38,Female,12,0,Basic,2024,6,9,Online,0,0,421,0,Canceled
INN27811,35,Female,15,3,Premium,2023,9,23,Online,0,0,386,2,Not_Canceled
INN27812,21,Female,12,1,Premium,2024,9,12,Online,0,0,112,2,Not_Canceled
INN27813,45,Female,5,10,Basic,2024,12,26,Online,0,0,785,2,Not_Canceled
INN27814,63,Male,28,10,Standard,2023,7,19,Online,0,0,501,1,Canceled
INN27815,50,Female,27,0,Basic,2023,8,1,Offline,0,0,612,0,Not_Canceled
INN27816,34,Male,28,1,Standard,2024,1,9,Online,0,0,498,0,Not_Canceled
INN27817,35,Female,25,0,Premium,2024,4,29,Online,0,0,584,0,Canceled
INN27818,40,Female,3,0,Premium,2024,10,27,Online,0,0,607,2,Canceled
INN27819,38,Female,10,10,Premium,2024,10,11,Corporate,0,0,726,0,Not_Canceled
INN27820,52,Female,1,3,Standard,2024,7,21,Corporate,0,0,182,0,Not_Canceled
INN27821,33,Male,22,7,Premium,2024,12,2,Corporate,0,0,473,1,Not_Canceled
INN27822,32,Male,23,5,Basic,2024,10,26,Online,0,0,789,2,Canceled
INN27823,20,Female,3,10,Standard,2024,5,8,Online,0,0,864,0,Canceled
INN27824,43,Male,7,10,Premium,2024,12,23,Online,0,0,942,0,Not_Canceled
INN27825,45,Female,22,8,Standard,2023,9,4,Online,0,0,939,0,Not_Canceled
INN27826,37,Female,2,8,Standard,2024,10,3,Online,0,0,315,3,Not_Canceled
INN27827,28,Male,2,5,Premium,2024,4,18,Online,0,0,742,1,Not_Canceled
INN27828,46,Male,12,1,Standard,2024,6,14,Offline,0,0,418,0,Not_Canceled
INN27829,52,Male,11,6,Basic,2024,1,24,Corporate,0,0,463,1,Not_Canceled
INN27830,55,Female,12,9,Premium,2024,5,12,Corporate,0,0,685,0,Not_Canceled
INN27831,53,Female,21,8,Premium,2024,4,20,Online,0,0,307,2,Not_Canceled
INN27832,44,Male,26,5,Standard,2024,11,10,Online,0,0,267,1,Not_Canceled
INN27833,18,Female,15,2,Standard,2023,12,30,Online,0,0,687,0,Not_Canceled
INN27834,55,Male,4,3,Basic,2023,11,28,Online,0,0,710,2,Not_Canceled
INN27835,36,Male,9,6,Basic,2024,8,1,Online,0,0,319,1,Not_Canceled
INN27836,33,Female,4,4,Basic,2024,7,11,Offline,0,0,583,1,Canceled
INN27837,22,Female,10,3,Basic,2024,12,30,Offline,0,0,984,0,Not_Canceled
INN27838,24,Female,20,6,Standard,2023,8,14,Offline,0,0,203,0,Not_Canceled
INN27839,58,Male,17,9,Premium,2024,7,1,Online,0,0,217,0,Not_Canceled
INN27840,51,Male,24,8,Basic,2024,9,15,Online,0,0,936,4,Not_Canceled
INN27841,22,Male,14,9,Premium,2024,11,1,Online,0,0,352,0,Canceled
